Time(ms),A1
49474,564
49475,512
49476,594
49477,539
49478,419
49479,685
49480,630
49481,478
49482,527
49483,484
49484,463
49485,673
49486,687
49487,652
49488,493
49489,688
49490,549
49491,556
49492,615
49493,659
49494,499
49495,521
49496,531
49497,404
49498,632
49499,566
49500,456
49501,430
49502,406
49503,411
49504,409
49505,556
49506,612
49507,540
49508,526
49509,597
49510,536
49511,578
49512,487
49513,666
49514,563
49515,648
49516,400
49517,676
49518,571
49519,661
49520,541
49521,492
49522,528
49523,535
49524,510
49525,443
49526,610
49527,646
49528,631
49529,691
49530,569
49531,633
49532,407
49533,499
49534,652
49535,681
49536,690
49537,587
49538,522
49539,531
49540,635
49541,620
49542,461
49543,577
49544,619
49545,570
49546,481
49547,413
49548,669
49549,453
49550,530
49551,497
49552,600
49553,660
49554,620
49555,404
49556,516
49557,591
49558,515
49559,635
49560,450
49561,412
49562,617
49563,467
49564,630
49565,491
49566,503
49567,477
49568,501
49569,660
49570,625
49571,574
49572,487
49573,517
49574,679
49575,540
49576,512
49577,648
49578,488
49579,619
49580,450
49581,574
49582,608
49583,516
49584,690
49585,485
49586,534
49587,665
49588,619
49589,694
49590,585
49591,562
49592,526
49593,516
49594,536
49595,655
49596,663
49597,621
49598,549
49599,635
49600,567
49601,468
49602,608
49603,451
49604,666
49605,549
49606,412
49607,499
49608,572
49609,636
49610,474
49611,649
49612,477
49613,677
49614,641
49615,615
49616,619
49617,420
49618,491
49619,694
49620,499
49621,665
49622,567
49623,457
49624,488
49625,572
49626,544
49627,520
49628,644
49629,665
49630,461
49631,488
49632,471
49633,569
49634,572
49635,475
49636,557
49637,612
49638,408
49639,402
49640,569
49641,546
49642,405
49643,570
49644,479
49645,691
49646,623
49647,694
49648,442
49649,644
49650,449
49651,694
49652,529
49653,651
49654,564
49655,500
49656,674
49657,468
49658,443
49659,549
49660,534
49661,617
49662,547
49663,525
49664,648
49665,453
49666,622
49667,608
49668,543
49669,537
49670,624
49671,501
49672,498
49673,682
49674,490
49675,696
49676,603
49677,637
49678,496
49679,520
49680,516
49681,465
49682,530
49683,666
49684,491
49685,476
49686,637
49687,651
49688,626
49689,540
49690,453
49691,539
49692,545
49693,673
49694,544
49695,566
49696,485
49697,540
49698,444
49699,527
49700,516
49701,546
49702,546
49703,420
49704,423
49705,557
49706,447
49707,509
49708,458
49709,416
49710,454
49711,536
49712,476
49713,669
49714,579
49715,484
49716,699
49717,538
49718,569
49719,641
49720,463
49721,639
49722,494
49723,545
49724,448
49725,544
49726,658
49727,558
49728,616
49729,416
49730,480
49731,583
49732,682
49733,470
49734,489
49735,596
49736,529
49737,479
49738,602
49739,630
49740,486
49741,626
49742,405
49743,624
49744,545
49745,454
49746,466
49747,584
49748,546
49749,473
49750,538
49751,623
49752,631
49753,582
49754,495
49755,647
49756,531
49757,412
49758,469
49759,655
49760,587
49761,488
49762,553
49763,549
49764,531
49765,543
49766,646
49767,462
49768,569
49769,635
49770,688
49771,522
49772,669
49773,407
49774,617
49775,573
49776,525
49777,448
49778,635
49779,655
49780,515
49781,678
49782,484
49783,519
49784,449
49785,563
49786,547
49787,442
49788,535
49789,645
49790,617
49791,680
49792,633
49793,662
49794,514
49795,588
49796,596
49797,437
49798,411
49799,523
49800,443
49801,413
49802,451
49803,644
49804,579
49805,529
49806,499
49807,683
49808,510
49809,687
49810,491
49811,475
49812,604
49813,421
49814,569
49815,556
49816,621
49817,467
49818,560
49819,573
49820,437
49821,425
49822,653
49823,698
49824,682
49825,646
49826,410
49827,637
49828,506
49829,400
49830,410
49831,557
49832,487
49833,641
49834,531
49835,485
49836,509
49837,510
49838,607
49839,688
49840,473
49841,648
49842,507
49843,403
49844,614
49845,578
49846,554
49847,688
49848,624
49849,504
49850,483
49851,476
49852,602
49853,640
49854,687
49855,594
49856,604
49857,613
49858,418
49859,558
49860,611
49861,452
49862,487
49863,559
49864,408
49865,578
49866,482
49867,550
49868,424
49869,624
49870,593
49871,517
49872,647
49873,477
49874,551
49875,455
49876,658
49877,422
49878,561
49879,664
49880,481
49881,458
49882,465
49883,514
49884,690
49885,641
49886,508
49887,431
49888,612
49889,487
49890,461
49891,402
49892,661
49893,511
49894,411
49895,452
49896,547
49897,533
49898,483
49899,583
49900,568
49901,448
49902,507
49903,592
49904,613
49905,494
49906,430
49907,555
49908,411
49909,671
49910,624
49911,562
49912,443
49913,625
49914,652
49915,632
49916,658
49917,686
49918,579
49919,622
49920,515
49921,404
49922,660
49923,465
49924,414
49925,548
49926,500
49927,666
49928,617
49929,441
49930,465
49931,519
49932,644
49933,686
49934,447
49935,687
49936,654
49937,554
49938,660
49939,416
49940,602
49941,565
49942,447
49943,628
49944,612
49945,615
49946,568
49947,421
49948,674
49949,512
49950,602
49951,432
49952,488
49953,533
49954,410
49955,426
49956,430
49957,490
49958,568
49959,446
49960,478
49961,401
49962,419
49963,505
49964,694
49965,489
49966,537
49967,567
49968,540
49969,612
49970,699
49971,431
49972,429
49973,443
49974,434
49975,444
49976,537
49977,446
49978,584
49979,417
49980,584
49981,471
49982,522
49983,570
49984,476
49985,408
49986,600
49987,642
49988,468
49989,638
49990,410
49991,437
49992,409
49993,415
49994,642
49995,646
49996,441
49997,633
49998,443
49999,563
50000,549
50001,679
50002,603
50003,630
50004,690
50005,695
50006,421
50007,574
50008,641
50009,465
50010,493
50011,612
50012,640
50013,509
50014,446
50015,555
50016,479
50017,444
50018,594
50019,636
50020,610
50021,667
50022,482
50023,512
50024,666
50025,530
50026,455
50027,637
50028,425
50029,644
50030,608
50031,689
50032,582
50033,606
50034,603
50035,607
50036,471
50037,546
50038,603
50039,532
50040,681
50041,477
50042,496
50043,562
50044,595
50045,515
50046,560
50047,654
50048,469
50049,601
50050,435
50051,617
50052,596
50053,591
50054,676
50055,690
50056,485
50057,421
50058,533
50059,560
50060,694
50061,442
50062,440
50063,690
50064,679
50065,582
50066,651
50067,439
50068,486
50069,624
50070,684
50071,537
50072,537
50073,463
50074,516
50075,497
50076,545
50077,484
50078,450
50079,494
50080,677
50081,408
50082,488
50083,488
50084,618
50085,685
50086,560
50087,442
50088,645
50089,657
50090,558
50091,531
50092,446
50093,488
50094,444
50095,593
50096,405
50097,662
50098,595
50099,417
50100,696
50101,506
50102,468
50103,424
50104,455
50105,400
50106,582
50107,453
50108,480
50109,559
50110,625
50111,663
50112,508
50113,443
50114,600
50115,683
50116,546
50117,598
50118,633
50119,583
50120,434
50121,608
50122,462
50123,481
50124,662
50125,654
50126,438
50127,685
50128,422
50129,483
50130,605
50131,494
50132,462
50133,536
50134,550
50135,516
50136,590
50137,601
50138,649
50139,486
50140,473
50141,436
50142,524
50143,565
50144,400
50145,690
50146,470
50147,507
50148,485
50149,580
50150,424
50151,697
50152,550
50153,664
50154,602
50155,450
50156,619
50157,456
50158,481
50159,563
50160,668
50161,582
50162,579
50163,683
50164,485
50165,510
50166,557
50167,444
50168,437
50169,419
50170,496
50171,458
50172,623
50173,697
50174,588
50175,458
50176,407
50177,501
50178,420
50179,615
50180,630
50181,635
50182,550
50183,467
50184,445
50185,621
50186,639
50187,555
50188,494
50189,496
50190,482
50191,644
50192,462
50193,409
50194,488
50195,564
50196,685
50197,614
50198,471
50199,607
50200,538
50201,645
50202,528
50203,499
50204,410
50205,575
50206,549
50207,474
50208,498
50209,664
50210,642
50211,482
50212,692
50213,469
50214,627
50215,571
50216,530
50217,409
50218,455
50219,432
50220,643
50221,625
50222,627
50223,644
50224,502
50225,596
50226,608
50227,591
50228,526
50229,409
50230,465
50231,557
50232,655
50233,434
50234,566
50235,421
50236,466
50237,597
50238,499
50239,594
50240,499
50241,474
50242,416
50243,546
50244,649
50245,654
50246,587
50247,639
50248,575
50249,431
50250,521
50251,427
50252,588
50253,539
50254,670
50255,684
50256,668
50257,693
50258,585
50259,509
50260,654
50261,434
50262,621
50263,509
50264,660
50265,401
50266,633
50267,685
50268,498
50269,518
50270,409
50271,472
50272,608
50273,523
50274,437
50275,493
50276,632
50277,562
50278,539
50279,641
50280,569
50281,497
50282,466
50283,688
50284,503
50285,540
50286,602
50287,689
50288,536
50289,662
50290,505
50291,529
50292,660
50293,512
50294,515
50295,537
50296,560
50297,507
50298,647
50299,533
50300,413
50301,477
50302,670
50303,624
50304,520
50305,622
50306,608
50307,639
50308,420
50309,684
50310,492
50311,654
50312,561
50313,651
50314,664
50315,587
50316,511
50317,429
50318,672
50319,567
50320,495
50321,534
50322,437
50323,687
50324,468
50325,633
50326,466
50327,455
50328,675
50329,591
50330,519
50331,410
50332,545
50333,413
50334,433
50335,603
50336,485
50337,553
50338,569
50339,566
50340,584
50341,512
50342,543
50343,610
50344,590
50345,685
50346,581
50347,554
50348,591
50349,480
50350,448
50351,454
50352,466
50353,514
50354,511
50355,558
50356,506
50357,425
50358,509
50359,465
50360,604
50361,500
50362,605
50363,400
50364,623
50365,469
50366,549
50367,614
50368,541
50369,413
50370,598
50371,418
50372,549
50373,661
50374,473
50375,665
50376,692
50377,544
50378,532
50379,547
50380,478
50381,614
50382,432
50383,593
50384,577
50385,687
50386,600
50387,402
50388,452
50389,657
50390,520
50391,549
50392,552
50393,616
50394,534
50395,655
50396,461
50397,686
50398,462
50399,692
50400,467
50401,624
50402,536
50403,445
50404,494
50405,689
50406,646
50407,691
50408,613
50409,655
50410,447
50411,492
50412,405
50413,592
50414,502
50415,473
50416,473
50417,512
50418,551
50419,662
50420,485
50421,457
50422,548
50423,613
50424,699
50425,680
50426,494
50427,607
50428,542
50429,482
50430,451
50431,416
50432,617
50433,627
50434,691
50435,600
50436,481
50437,527
50438,479
50439,588
50440,555
50441,559
50442,641
50443,481
50444,443
50445,561
50446,620
50447,548
50448,523
50449,400
50450,582
50451,607
50452,496
50453,420
50454,622
50455,447
50456,431
50457,687
50458,529
50459,677
50460,644
50461,451
50462,608
50463,629
50464,585
50465,561
50466,598
50467,678
50468,432
50469,418
50470,520
50471,468
50472,692
50473,614
50474,522
50475,679
50476,453
50477,420
50478,496
50479,537
50480,441
50481,645
50482,427
50483,457
50484,526
50485,662
50486,543
50487,492
50488,434
50489,491
50490,662
50491,413
50492,601
50493,677
50494,543
50495,698
50496,644
50497,411
50498,470
50499,583
50500,503
50501,410
50502,607
50503,624
50504,672
50505,453
50506,572
50507,646
50508,552
50509,505
50510,558
50511,505
50512,592
50513,694
50514,675
50515,472
50516,442
50517,593
50518,528
50519,507
50520,502
50521,532
50522,649
50523,669
50524,502
50525,695
50526,637
50527,507
50528,536
50529,697
50530,688
50531,424
50532,517
50533,629
50534,655
50535,408
50536,518
50537,518
50538,490
50539,571
50540,610
50541,515
50542,687
50543,421
50544,454
50545,507
50546,476
50547,460
50548,521
50549,491
50550,621
50551,529
50552,647
50553,520
50554,600
50555,560
50556,649
50557,617
50558,462
50559,616
50560,463
50561,611
50562,519
50563,468
50564,523
50565,544
50566,695
50567,528
50568,412
50569,673
50570,467
50571,669
50572,532
50573,461
50574,560
50575,425
50576,646
50577,588
50578,685
50579,619
50580,648
50581,490
50582,435
50583,406
50584,601
50585,440
50586,431
50587,541
50588,655
50589,560
50590,429
50591,661
50592,409
50593,602
50594,675
50595,523
50596,517
50597,667
50598,677
50599,475
50600,413
50601,505
50602,575
50603,581
50604,435
50605,454
50606,669
50607,401
50608,655
50609,401
50610,460
50611,506
50612,533
50613,422
50614,472
50615,427
50616,424
50617,464
50618,593
50619,606
50620,698
50621,439
50622,422
50623,576
50624,663
50625,527
50626,662
50627,676
50628,434
50629,500
50630,624
50631,628
50632,498
50633,481
50634,595
50635,467
50636,672
50637,698
50638,540
50639,584
50640,553
50641,588
50642,461
50643,418
50644,480
50645,429
50646,526
50647,617
50648,412
50649,576
50650,520
50651,578
50652,510
50653,408
50654,621
50655,684
50656,509
50657,535
50658,507
50659,603
50660,414
50661,561
50662,594
50663,660
50664,408
50665,615
50666,660
50667,512
50668,516
50669,446
50670,678
50671,497
50672,492
50673,698
50674,651
50675,562
50676,557
50677,466
50678,537
50679,689
50680,464
50681,661
50682,597
50683,570
50684,415
50685,590
50686,424
50687,649
50688,426
50689,569
50690,516
50691,454
50692,425
50693,671
50694,507
50695,489
50696,521
50697,642
50698,668
50699,651
50700,474
50701,511
50702,550
50703,669
50704,497
50705,654
50706,567
50707,649
50708,645
50709,612
50710,675
50711,679
50712,445
50713,417
50714,645
50715,619
50716,575
50717,633
50718,548
50719,497
50720,404
50721,558
50722,486
50723,630
50724,519
50725,571
50726,463
50727,493
50728,569
50729,634
50730,520
50731,499
50732,534
50733,468
50734,597
50735,605
50736,410
50737,529
50738,622
50739,509
50740,426
50741,593
50742,415
50743,472
50744,515
50745,600
50746,532
50747,563
50748,406
50749,460
50750,519
50751,430
50752,447
50753,490
50754,405
50755,684
50756,483
50757,538
50758,674
50759,532
50760,502
50761,494
50762,417
50763,420
50764,405
50765,423
50766,624
50767,459
50768,683
50769,619
50770,678
50771,445
50772,692
50773,541
50774,477
50775,598
50776,514
50777,435
50778,459
50779,644
50780,478
50781,590
50782,496
50783,549
50784,442
50785,696
50786,617
50787,606
50788,545
50789,658
50790,453
50791,518
50792,642
50793,541
50794,689
50795,526
50796,624
50797,628
50798,640
50799,656
50800,644
50801,575
50802,409
50803,482
50804,538
50805,518
50806,526
50807,498
50808,465
50809,658
50810,542
50811,458
50812,643
50813,591
50814,529
50815,557
50816,565
50817,660
50818,532
50819,411
50820,531
50821,552
50822,681
50823,454
50824,655
50825,525
50826,445
50827,573
50828,698
50829,420
50830,654
50831,564
50832,667
50833,500
50834,548
50835,540
50836,432
50837,635
50838,597
50839,634
50840,519
50841,557
50842,436
50843,543
50844,444
50845,598
50846,637
50847,528
50848,580
50849,427
50850,699
50851,466
50852,641
50853,643
50854,566
50855,665
50856,450
50857,508
50858,533
50859,566
50860,479
50861,498
50862,552
50863,688
50864,482
50865,501
50866,630
50867,651
50868,424
50869,456
50870,499
50871,518
50872,550
50873,479
50874,549
50875,525
50876,688
50877,440
50878,589
50879,462
50880,604
50881,603
50882,578
50883,504
50884,485
50885,650
50886,403
50887,583
50888,580
50889,699
50890,415
50891,493
50892,678
50893,555
50894,415
50895,440
50896,536
50897,657
50898,442
50899,465
50900,607
50901,644
50902,642
50903,476
50904,618
50905,622
50906,420
50907,546
50908,476
50909,434
50910,525
50911,631
50912,486
50913,587
50914,444
50915,471
50916,615
50917,497
50918,670
50919,490
50920,541
50921,516
50922,401
50923,442
50924,470
50925,543
50926,645
50927,683
50928,613
50929,506
50930,662
50931,693
50932,575
50933,506
50934,485
50935,626
50936,481
50937,640
50938,401
50939,650
50940,441
50941,480
50942,661
50943,596
50944,647
50945,695
50946,435
50947,502
50948,497
50949,544
50950,681
50951,526
50952,682
50953,466
50954,546
50955,480
50956,652
50957,641
50958,464
50959,470
50960,435
50961,466
50962,482
50963,569
50964,466
50965,497
50966,692
50967,649
50968,607
50969,462
50970,477
50971,429
50972,650
50973,514
50974,618
50975,553
50976,620
50977,422
50978,613
50979,547
50980,607
50981,558
50982,566
50983,462
50984,675
50985,422
50986,623
50987,600
50988,682
50989,614
50990,664
50991,628
50992,626
50993,676
50994,629
50995,614
50996,556
50997,412
50998,596
50999,510
51000,502
51001,502
51002,569
51003,508
51004,525
51005,634
51006,547
51007,570
51008,400
51009,439
51010,636
51011,406
51012,562
51013,689
51014,556
51015,513
51016,511
51017,656
51018,472
51019,592
51020,672
51021,623
51022,493
51023,606
51024,569
51025,555
51026,643
51027,402
51028,619
51029,404
51030,593
51031,453
51032,699
51033,608
51034,475
51035,617
51036,517
51037,679
51038,479
51039,586
51040,407
51041,490
51042,609
51043,657
51044,440
51045,614
51046,583
51047,640
51048,505
51049,421
51050,644
51051,673
51052,478
51053,422
51054,510
51055,529
51056,659
51057,553
51058,418
51059,448
51060,473
51061,613
51062,452
51063,589
51064,528
51065,543
51066,647
51067,579
51068,406
51069,690
51070,605
51071,467
51072,542
51073,507
51074,584
51075,639
51076,550
51077,610
51078,477
51079,627
51080,646
51081,501
51082,613
51083,538
51084,585
51085,567
51086,457
51087,518
51088,487
51089,521
51090,643
51091,466
51092,693
51093,529
51094,439
51095,611
51096,455
51097,599
51098,690
51099,506
51100,594
51101,521
51102,494
51103,686
51104,524
51105,525
51106,435
51107,616
51108,402
51109,429
51110,654
51111,444
51112,576
51113,621
51114,512
51115,521
51116,674
51117,631
51118,648
51119,502
51120,575
51121,635
51122,681
51123,644
51124,532
51125,558
51126,679
51127,421
51128,501
51129,549
51130,456
51131,557
51132,594
51133,566
51134,593
51135,659
51136,599
51137,404
51138,699
51139,490
51140,423
51141,635
51142,634
51143,625
51144,427
51145,551
51146,645
51147,404
51148,412
51149,454
51150,685
51151,501
51152,613
51153,512
51154,489
51155,670
51156,646
51157,429
51158,427
51159,467
51160,542
51161,433
51162,626
51163,602
51164,460
51165,590
51166,401
51167,517
51168,451
51169,414
51170,683
51171,495
51172,497
51173,454
51174,677
51175,644
